timestamp,rawAccX,rawAccY,rawAccZ,rawGyroX,rawGyroY,rawGyroZ,rawKemiringanX,rawKemiringanY,offsetKemiringanX,offsetKemiringanY,kemiringanX,kemiringanY,gyroOffsetX,gyroOffsetY,gyroOffsetZ,kecepatanRotasiX,kecepatanRotasiY,kecepatanRotasiZ,label
1802917,-12304,-2776,-10364,3981,-3140,382,-165.01,48.91,-172.98,65.66,7.98,-16.75,514.03,-233.62,33.35,26.47,-22.19,2.66,jalan_bungkuk
1803122,-13124,-608,-13116,-7333,-673,-136,-177.35,44.99,-172.98,65.66,-4.37,-20.67,514.03,-233.62,33.35,-59.9,-3.35,-1.29,jalan_bungkuk
1803327,-10972,1572,-11892,-3287,1611,6457,172.47,42.45,-172.98,65.66,345.45,-23.21,514.03,-233.62,33.35,-29.02,14.08,49.04,jalan_bungkuk
1803532,-9124,1140,-12740,4590,-1285,-135,174.89,35.5,-172.98,65.66,347.87,-30.16,514.03,-233.62,33.35,31.11,-8.03,-1.29,jalan_bungkuk
1803737,-11772,-2268,-12016,5351,3588,-2409,-169.31,43.91,-172.98,65.66,3.67,-21.75,514.03,-233.62,33.35,36.92,29.17,-18.64,jalan_bungkuk
1803942,-11564,1088,-14932,4826,1893,-1337,175.83,37.68,-172.98,65.66,348.81,-27.98,514.03,-233.62,33.35,32.92,16.23,-10.46,jalan_bungkuk
1804147,-6188,-3160,-15336,1180,6971,-4521,-168.36,21.56,-172.98,65.66,4.62,-44.1,514.03,-233.62,33.35,5.08,55.0,-34.77,jalan_bungkuk
1804351,-3828,-4760,-13776,3534,7090,-2437,-160.94,14.72,-172.98,65.66,12.04,-50.94,514.03,-233.62,33.35,23.05,55.91,-18.86,jalan_bungkuk
1804556,1796,-6540,-15608,2545,2757,140,-157.27,-6.06,-172.98,65.66,15.72,-71.72,514.03,-233.62,33.35,15.5,22.83,0.81,jalan_bungkuk
1804761,-2100,-4648,-13308,-7770,-5148,1998,-160.75,8.47,-172.98,65.66,12.23,-57.19,514.03,-233.62,33.35,-63.24,-37.51,15.0,jalan_bungkuk
1804965,-5056,2608,-16640,244,-4004,3816,171.09,16.71,-172.98,65.66,344.07,-48.95,514.03,-233.62,33.35,-2.06,-28.78,28.88,jalan_bungkuk
